# Game Session ID 
150 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:12:13 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -2.780007 1.916309 8.578612 	 -9.219995 1.916309 5.293276 	 -0.700000 1.916309 13.632975 	 7.660000 1.916309 0.238914 	 -1.579996 1.916309 8.578612 	 18.619997 1.916309 5.293276 	 24.179989 1.916309 13.632975 	 -11.299997 1.916309 0.238914 	
 -2.760007 1.821753 8.565911 	 -9.239996 1.821753 5.269513 	 -0.700000 1.821753 13.637292 	 7.670000 1.821753 0.198133 	 -1.609996 1.821753 8.565911 	 18.639997 1.821753 5.269513 	 24.209990 1.821753 13.637292 	 -11.299997 1.821753 0.198133 	
 -2.740007 1.727194 8.553012 	 -9.259995 1.727194 5.245552 	 -0.700000 1.727194 13.641411 	 7.680000 1.727194 0.157154 	 -1.639996 1.727194 8.553012 	 18.659998 1.727194 5.245552 	 24.239988 1.727194 13.641411 	 -11.299997 1.727194 0.157154 	
 -2.720007 1.632637 8.539911 	 -9.279996 1.632637 5.221390 	 -0.700000 1.632637 13.645329 	 7.690000 1.632637 0.115973 	 -1.669996 1.632637 8.539911 	 18.679998 1.632637 5.221390 	 24.269989 1.632637 13.645329 	 -11.299997 1.632637 0.115973 	
 -2.700007 1.538078 8.526611 	 -9.299995 1.538078 5.197028 	 -0.700000 1.538078 13.649046 	 7.700000 1.538078 0.074593 	 -1.699996 1.538078 8.526611 	 18.699997 1.538078 5.197028 	 24.299990 1.538078 13.649046 	 -11.299997 1.538078 0.074593 	
 -2.680007 1.443521 8.513111 	 -9.319996 1.443521 5.172466 	 -0.700000 1.443521 13.652564 	 7.710000 1.443521 0.033013 	 -1.729995 1.443521 8.513111 	 18.719997 1.443521 5.172466 	 24.329988 1.443521 13.652564 	 -11.299997 1.443521 0.033013 	
 -2.660007 1.348963 8.499411 	 -9.339995 1.348963 5.147704 	 -0.700000 1.348963 13.655882 	 7.720000 1.348963 -0.008767 	 -1.759995 1.348963 8.499411 	 18.739998 1.348963 5.147704 	 24.359989 1.348963 13.655882 	 -11.299997 1.348963 -0.008767 	
 -2.640007 1.254406 8.485510 	 -9.359996 1.254406 5.122741 	 -0.700000 1.254406 13.658998 	 7.730000 1.254406 -0.050747 	 -1.789995 1.254406 8.485510 	 18.759998 1.254406 5.122741 	 24.389990 1.254406 13.658998 	 -11.299997 1.254406 -0.050747 	
 -2.620008 1.159847 8.471410 	 -9.379995 1.159847 5.097579 	 -0.700000 1.159847 13.661917 	 7.740000 1.159847 -0.092927 	 -1.819995 1.159847 8.471410 	 18.779997 1.159847 5.097579 	 24.419989 1.159847 13.661917 	 -11.299997 1.159847 -0.092927 	
 -2.600008 1.065290 8.457109 	 -9.399996 1.065290 5.072217 	 -0.700000 1.065290 13.664635 	 7.750000 1.065290 -0.135307 	 -1.849995 1.065290 8.457109 	 18.799997 1.065290 5.072217 	 24.449989 1.065290 13.664635 	 -11.299997 1.065290 -0.135307 	
 -2.580008 0.970732 8.442610 	 -9.419995 0.970732 5.046656 	 -0.700000 0.970732 13.667153 	 7.760000 0.970732 -0.177887 	 -1.879995 0.970732 8.442610 	 18.819998 0.970732 5.046656 	 24.479988 0.970732 13.667153 	 -11.299997 0.970732 -0.177887 	
 -2.560008 0.876173 8.427910 	 -9.439996 0.876173 5.020894 	 -0.700000 0.876173 13.669471 	 7.770000 0.876173 -0.220667 	 -1.909995 0.876173 8.427910 	 18.839998 0.876173 5.020894 	 24.509989 0.876173 13.669471 	 -11.299997 0.876173 -0.220667 	
 -2.540008 0.781616 8.413010 	 -9.459995 0.781616 4.994932 	 -0.700000 0.781616 13.671589 	 7.780000 0.781616 -0.263647 	 -1.939995 0.781616 8.413010 	 18.859997 0.781616 4.994932 	 24.539989 0.781616 13.671589 	 -11.299997 0.781616 -0.263647 	
 -2.520008 0.687057 8.397909 	 -9.479996 0.687057 4.968770 	 -0.700000 0.687057 13.673507 	 7.790000 0.687057 -0.306827 	 -1.969995 0.687057 8.397909 	 18.879997 0.687057 4.968770 	 24.569988 0.687057 13.673507 	 -11.299997 0.687057 -0.306827 	
 -2.500008 0.592501 8.382608 	 -9.499995 0.592501 4.942408 	 -0.700000 0.592501 13.675223 	 7.800000 0.592501 -0.350208 	 -1.999995 0.592501 8.382608 	 18.899998 0.592501 4.942408 	 24.599989 0.592501 13.675223 	 -11.299997 0.592501 -0.350208 	
 -2.480008 0.497942 8.367108 	 -9.519996 0.497942 4.915846 	 -0.700000 0.497942 13.676742 	 7.810000 0.497942 -0.393787 	 -2.029995 0.497942 8.367108 	 18.919998 0.497942 4.915846 	 24.629990 0.497942 13.676742 	 -11.299997 0.497942 -0.393787 	
 -2.460008 0.403385 8.351408 	 -9.539995 0.403385 4.889083 	 -0.700000 0.403385 13.678060 	 7.820000 0.403385 -0.437568 	 -2.059995 0.403385 8.351408 	 18.939997 0.403385 4.889083 	 24.659988 0.403385 13.678060 	 -11.299997 0.403385 -0.437568 	
 -2.440008 0.308826 8.335508 	 -9.559996 0.308826 4.862122 	 -0.700000 0.308826 13.679178 	 7.830000 0.308826 -0.481547 	 -2.089995 0.308826 8.335508 	 18.959997 0.308826 4.862122 	 24.689989 0.308826 13.679178 	 -11.299997 0.308826 -0.481547 	
 -2.420008 0.214270 8.319407 	 -9.579995 0.214270 4.834960 	 -0.700000 0.214270 13.680095 	 7.840000 0.214270 -0.525728 	 -2.119995 0.214270 8.319407 	 18.979998 0.214270 4.834960 	 24.719988 0.214270 13.680095 	 -11.299997 0.214270 -0.525728 	
 -2.400008 0.119711 8.303107 	 -9.599996 0.119711 4.807598 	 -0.700000 0.119711 13.680813 	 7.850000 0.119711 -0.570108 	 -2.149995 0.119711 8.303107 	 18.999998 0.119711 4.807598 	 24.749989 0.119711 13.680813 	 -11.299997 0.119711 -0.570108 	
 -2.380008 0.025152 8.286608 	 -9.619995 0.025152 4.780036 	 -0.700000 0.025152 13.681332 	 7.860000 0.025152 -0.614687 	 -2.179995 0.025152 8.286608 	 19.019997 0.025152 4.780036 	 24.779989 0.025152 13.681332 	 -11.299997 0.025152 -0.614687 	
 -2.360008 -0.069405 8.269907 	 -9.639996 -0.069405 4.752274 	 -0.700000 -0.069405 13.681648 	 7.870000 -0.069405 -0.659468 	 -2.209995 -0.069405 8.269907 	 19.039997 -0.069405 4.752274 	 24.809988 -0.069405 13.681648 	 -11.299997 -0.069405 -0.659468 	
 -2.340008 -0.163963 8.253007 	 -9.659995 -0.163963 4.724312 	 -0.700000 -0.163963 13.681767 	 7.880000 -0.163963 -0.704447 	 -2.239995 -0.163963 8.253007 	 19.059998 -0.163963 4.724312 	 24.839989 -0.163963 13.681767 	 -11.299997 -0.163963 -0.704447 	
 -2.320008 -0.258520 8.235907 	 -9.679996 -0.258520 4.696150 	 -0.700000 -0.258520 13.681684 	 7.890000 -0.258520 -0.749628 	 -2.269995 -0.258520 8.235907 	 19.079998 -0.258520 4.696150 	 24.869989 -0.258520 13.681684 	 -11.299997 -0.258520 -0.749628 	
 -2.300008 -0.353079 8.218606 	 -9.699995 -0.353079 4.667788 	 -0.700000 -0.353079 13.681401 	 7.900000 -0.353079 -0.795008 	 -2.299995 -0.353079 8.218606 	 19.099997 -0.353079 4.667788 	 24.899988 -0.353079 13.681401 	 -11.299997 -0.353079 -0.795008 	
 -2.280008 -0.447636 8.201106 	 -9.719995 -0.447636 4.639226 	 -0.700000 -0.447636 13.680920 	 7.910000 -0.447636 -0.840588 	 -2.329995 -0.447636 8.201106 	 19.119997 -0.447636 4.639226 	 24.929989 -0.447636 13.680920 	 -11.299997 -0.447636 -0.840588 	
 -2.260008 -0.542194 8.183406 	 -9.739995 -0.542194 4.610464 	 -0.700000 -0.542194 13.680238 	 7.920000 -0.542194 -0.886368 	 -2.359995 -0.542194 8.183406 	 19.139997 -0.542194 4.610464 	 24.959988 -0.542194 13.680238 	 -11.299997 -0.542194 -0.886368 	
 -2.240008 -0.636751 8.165505 	 -9.759995 -0.636751 4.581502 	 -0.700000 -0.636751 13.679356 	 7.930000 -0.636751 -0.932348 	 -2.389995 -0.636751 8.165505 	 19.159998 -0.636751 4.581502 	 24.989988 -0.636751 13.679356 	 -11.299997 -0.636751 -0.932348 	
 -2.220008 -0.731310 8.147406 	 -9.779995 -0.731310 4.552340 	 -0.700000 -0.731310 13.678273 	 7.940000 -0.731310 -0.978527 	 -2.419995 -0.731310 8.147406 	 19.179996 -0.731310 4.552340 	 25.019989 -0.731310 13.678273 	 -11.299997 -0.731310 -0.978527 	
 -2.200008 -0.825869 8.129105 	 -9.799995 -0.825869 4.522978 	 -0.700000 -0.825869 13.676991 	 7.950000 -0.825869 -1.024907 	 -2.449995 -0.825869 8.129105 	 19.199997 -0.825869 4.522978 	 25.049988 -0.825869 13.676991 	 -11.299997 -0.825869 -1.024907 	
 -2.180008 -0.920425 8.110604 	 -9.819995 -0.920425 4.493416 	 -0.700000 -0.920425 13.675509 	 7.960000 -0.920425 -1.071488 	 -2.479995 -0.920425 8.110604 	 19.219997 -0.920425 4.493416 	 25.079988 -0.920425 13.675509 	 -11.299997 -0.920425 -1.071488 	
 -2.160008 -1.014984 8.091904 	 -9.839995 -1.014984 4.463654 	 -0.700000 -1.014984 13.673826 	 7.970000 -1.014984 -1.118268 	 -2.509995 -1.014984 8.091904 	 19.239998 -1.014984 4.463654 	 25.109989 -1.014984 13.673826 	 -11.299997 -1.014984 -1.118268 	
 -2.140008 -1.109541 8.073004 	 -9.859995 -1.109541 4.433692 	 -0.700000 -1.109541 13.671945 	 7.980000 -1.109541 -1.165248 	 -2.539995 -1.109541 8.073004 	 19.259996 -1.109541 4.433692 	 25.139988 -1.109541 13.671945 	 -11.299997 -1.109541 -1.165248 	
 -2.120008 -1.204100 8.053904 	 -9.879995 -1.204100 4.403531 	 -0.700000 -1.204100 13.669863 	 7.990000 -1.204100 -1.212428 	 -2.569995 -1.204100 8.053904 	 19.279997 -1.204100 4.403531 	 25.169989 -1.204100 13.669863 	 -11.299997 -1.204100 -1.212428 	
 -2.100008 -1.298656 8.034603 	 -9.899995 -1.298656 4.373168 	 -0.700000 -1.298656 13.667581 	 8.000000 -1.298656 -1.259808 	 -2.599995 -1.298656 8.034603 	 19.299997 -1.298656 4.373168 	 25.199987 -1.298656 13.667581 	 -11.299997 -1.298656 -1.259808 	
 -2.080008 -1.393215 8.015103 	 -9.919995 -1.393215 4.342607 	 -0.700000 -1.393215 13.665098 	 8.010000 -1.393215 -1.307387 	 -2.629995 -1.393215 8.015103 	 19.319998 -1.393215 4.342607 	 25.229988 -1.393215 13.665098 	 -11.299997 -1.393215 -1.307387 	
 -2.060008 -1.487772 7.995403 	 -9.939995 -1.487772 4.311844 	 -0.700000 -1.487772 13.662416 	 8.020000 -1.487772 -1.355168 	 -2.659995 -1.487772 7.995403 	 19.339996 -1.487772 4.311844 	 25.259989 -1.487772 13.662416 	 -11.299997 -1.487772 -1.355168 	
 -2.040008 -1.582331 7.975503 	 -9.959995 -1.582331 4.280883 	 -0.700000 -1.582331 13.659534 	 8.030000 -1.582331 -1.403147 	 -2.689995 -1.582331 7.975503 	 19.359997 -1.582331 4.280883 	 25.289988 -1.582331 13.659534 	 -11.299997 -1.582331 -1.403147 	
 -2.020008 -1.676889 7.955403 	 -9.979995 -1.676889 4.249721 	 -0.700000 -1.676889 13.656451 	 8.040000 -1.676889 -1.451328 	 -2.719995 -1.676889 7.955403 	 19.379997 -1.676889 4.249721 	 25.319988 -1.676889 13.656451 	 -11.299997 -1.676889 -1.451328 	
 -2.000008 -1.771446 7.935103 	 -9.999995 -1.771446 4.218359 	 -0.700000 -1.771446 13.653170 	 8.050000 -1.771446 -1.499707 	 -2.749995 -1.771446 7.935103 	 19.399998 -1.771446 4.218359 	 25.349989 -1.771446 13.653170 	 -11.299997 -1.771446 -1.499707 	
 -1.980008 -1.866005 7.914603 	 -10.019995 -1.866005 4.186797 	 -0.700000 -1.866005 13.649688 	 8.059999 -1.866005 -1.548288 	 -2.779994 -1.866005 7.914603 	 19.419996 -1.866005 4.186797 	 25.379988 -1.866005 13.649688 	 -11.299997 -1.866005 -1.548288 	
 -1.960008 -1.960562 7.893902 	 -10.039995 -1.960562 4.155035 	 -0.700000 -1.960562 13.646006 	 8.070000 -1.960562 -1.597068 	 -2.809994 -1.960562 7.893902 	 19.439997 -1.960562 4.155035 	 25.409988 -1.960562 13.646006 	 -11.299997 -1.960562 -1.597068 	
 -1.940008 -2.055119 7.873002 	 -10.059995 -2.055119 4.123072 	 -0.700000 -2.055119 13.642122 	 8.080000 -2.055119 -1.646048 	 -2.839994 -2.055119 7.873002 	 19.459997 -2.055119 4.123072 	 25.439987 -2.055119 13.642122 	 -11.299997 -2.055119 -1.646048 	
 -1.920008 -2.149677 7.851902 	 -10.079995 -2.149677 4.090910 	 -0.700000 -2.149677 13.638041 	 8.090000 -2.149677 -1.695228 	 -2.869994 -2.149677 7.851902 	 19.479998 -2.149677 4.090910 	 25.469988 -2.149677 13.638041 	 -11.299997 -2.149677 -1.695228 	
 -1.900008 -2.244236 7.830601 	 -10.099995 -2.244236 4.058548 	 -0.700000 -2.244236 13.633759 	 8.099999 -2.244236 -1.744608 	 -2.899994 -2.244236 7.830601 	 19.499996 -2.244236 4.058548 	 25.499989 -2.244236 13.633759 	 -11.299997 -2.244236 -1.744608 	
 -1.880008 -2.338795 7.809102 	 -10.119995 -2.338795 4.025987 	 -0.700000 -2.338795 13.629276 	 8.110000 -2.338795 -1.794188 	 -2.929994 -2.338795 7.809102 	 19.519997 -2.338795 4.025987 	 25.529987 -2.338795 13.629276 	 -11.299997 -2.338795 -1.794188 	
 -1.860008 -2.433350 7.787401 	 -10.139995 -2.433350 3.993224 	 -0.700000 -2.433350 13.624594 	 8.120000 -2.433350 -1.843968 	 -2.959994 -2.433350 7.787401 	 19.539997 -2.433350 3.993224 	 25.559988 -2.433350 13.624594 	 -11.299997 -2.433350 -1.843968 	
 -1.840008 -2.527908 7.765501 	 -10.159995 -2.527908 3.960262 	 -0.700000 -2.527908 13.619712 	 8.130000 -2.527908 -1.893948 	 -2.989994 -2.527908 7.765501 	 19.559998 -2.527908 3.960262 	 25.589989 -2.527908 13.619712 	 -11.299997 -2.527908 -1.893948 	
 -1.820008 -2.622467 7.743401 	 -10.179995 -2.622467 3.927101 	 -0.700000 -2.622467 13.614631 	 8.139999 -2.622467 -1.944128 	 -3.019994 -2.622467 7.743401 	 19.579996 -2.622467 3.927101 	 25.619987 -2.622467 13.614631 	 -11.299997 -2.622467 -1.944128 	
 -1.800008 -2.717026 7.721100 	 -10.199995 -2.717026 3.893739 	 -0.700000 -2.717026 13.609347 	 8.150000 -2.717026 -1.994508 	 -3.049994 -2.717026 7.721100 	 19.599997 -2.717026 3.893739 	 25.649988 -2.717026 13.609347 	 -11.299997 -2.717026 -1.994508 	
 -1.780008 -2.811584 7.698600 	 -10.219995 -2.811584 3.860177 	 -0.700000 -2.811584 13.603866 	 8.160000 -2.811584 -2.045088 	 -3.079994 -2.811584 7.698600 	 19.619997 -2.811584 3.860177 	 25.679987 -2.811584 13.603866 	 -11.299997 -2.811584 -2.045088 	
 -1.760008 -2.906139 7.675900 	 -10.239995 -2.906139 3.826415 	 -0.700000 -2.906139 13.598184 	 8.170000 -2.906139 -2.095868 	 -3.109994 -2.906139 7.675900 	 19.639997 -2.906139 3.826415 	 25.709988 -2.906139 13.598184 	 -11.299997 -2.906139 -2.095868 	
 -1.740008 -3.000698 7.652999 	 -10.259995 -3.000698 3.792453 	 -0.700000 -3.000698 13.592300 	 8.179999 -3.000698 -2.146848 	 -3.139994 -3.000698 7.652999 	 19.659996 -3.000698 3.792453 	 25.739988 -3.000698 13.592300 	 -11.299997 -3.000698 -2.146848 	
 -1.720008 -3.095257 7.629899 	 -10.279995 -3.095257 3.758291 	 -0.700000 -3.095257 13.586219 	 8.190000 -3.095257 -2.198028 	 -3.169994 -3.095257 7.629899 	 19.679996 -3.095257 3.758291 	 25.769987 -3.095257 13.586219 	 -11.299997 -3.095257 -2.198028 	
 -1.700008 -3.189816 7.606599 	 -10.299994 -3.189816 3.723929 	 -0.700000 -3.189816 13.579937 	 8.200000 -3.189816 -2.249408 	 -3.199994 -3.189816 7.606599 	 19.699997 -3.189816 3.723929 	 25.799988 -3.189816 13.579937 	 -11.299997 -3.189816 -2.249408 	
 -1.680008 -3.284370 7.583098 	 -10.319995 -3.284370 3.689367 	 -0.700000 -3.284370 13.573455 	 8.210000 -3.284370 -2.300988 	 -3.229994 -3.284370 7.583098 	 19.719997 -3.284370 3.689367 	 25.829988 -3.284370 13.573455 	 -11.299997 -3.284370 -2.300988 	
 -1.660008 -3.378929 7.559399 	 -10.339994 -3.378929 3.654605 	 -0.700000 -3.378929 13.566772 	 8.219999 -3.378929 -2.352768 	 -3.259994 -3.378929 7.559399 	 19.739996 -3.378929 3.654605 	 25.859987 -3.378929 13.566772 	 -11.299997 -3.378929 -2.352768 	
 -1.640008 -3.473488 7.535499 	 -10.359995 -3.473488 3.619643 	 -0.700000 -3.473488 13.559891 	 8.230000 -3.473488 -2.404748 	 -3.289994 -3.473488 7.535499 	 19.759996 -3.473488 3.619643 	 25.889988 -3.473488 13.559891 	 -11.299997 -3.473488 -2.404748 	
 -1.620008 -3.568047 7.511398 	 -10.379994 -3.568047 3.584481 	 -0.700000 -3.568047 13.552809 	 8.240000 -3.568047 -2.456928 	 -3.319994 -3.568047 7.511398 	 19.779997 -3.568047 3.584481 	 25.919987 -3.568047 13.552809 	 -11.299997 -3.568047 -2.456928 	
 -1.600008 -3.662605 7.487098 	 -10.399995 -3.662605 3.549119 	 -0.700000 -3.662605 13.545526 	 8.250000 -3.662605 -2.509308 	 -3.349994 -3.662605 7.487098 	 19.799997 -3.662605 3.549119 	 25.949987 -3.662605 13.545526 	 -11.299997 -3.662605 -2.509308 	
 -1.580009 -3.757160 7.462598 	 -10.419994 -3.757160 3.513557 	 -0.700000 -3.757160 13.538044 	 8.259999 -3.757160 -2.561888 	 -3.379994 -3.757160 7.462598 	 19.819996 -3.757160 3.513557 	 25.979988 -3.757160 13.538044 	 -11.299997 -3.757160 -2.561888 	
 -1.560009 -3.851719 7.437898 	 -10.439995 -3.851719 3.477796 	 -0.700000 -3.851719 13.530362 	 8.270000 -3.851719 -2.614668 	 -3.409994 -3.851719 7.437898 	 19.839996 -3.851719 3.477796 	 26.009987 -3.851719 13.530362 	 -11.299997 -3.851719 -2.614668 	
 -1.540009 -3.946278 7.412997 	 -10.459994 -3.946278 3.441833 	 -0.700000 -3.946278 13.522480 	 8.280000 -3.946278 -2.667648 	 -3.439994 -3.946278 7.412997 	 19.859997 -3.946278 3.441833 	 26.039988 -3.946278 13.522480 	 -11.299997 -3.946278 -2.667648 	
 -1.520009 -4.040836 7.387897 	 -10.479995 -4.040836 3.405671 	 -0.700000 -4.040836 13.514397 	 8.290000 -4.040836 -2.720829 	 -3.469994 -4.040836 7.387897 	 19.879997 -4.040836 3.405671 	 26.069988 -4.040836 13.514397 	 -11.299997 -4.040836 -2.720829 	
 -1.500009 -4.135391 7.362597 	 -10.499994 -4.135391 3.369309 	 -0.700000 -4.135391 13.506115 	 8.299999 -4.135391 -2.774209 	 -3.499994 -4.135391 7.362597 	 19.899996 -4.135391 3.369309 	 26.099987 -4.135391 13.506115 	 -11.299997 -4.135391 -2.774209 	
 -1.480009 -4.229950 7.337096 	 -10.519995 -4.229950 3.332747 	 -0.700000 -4.229950 13.497633 	 8.309999 -4.229950 -2.827789 	 -3.529994 -4.229950 7.337096 	 19.919996 -4.229950 3.332747 	 26.129988 -4.229950 13.497633 	 -11.299997 -4.229950 -2.827789 	
 -1.460009 -4.324509 7.311397 	 -10.539994 -4.324509 3.295986 	 -0.700000 -4.324509 13.488951 	 8.320000 -4.324509 -2.881568 	 -3.559994 -4.324509 7.311397 	 19.939997 -4.324509 3.295986 	 26.159986 -4.324509 13.488951 	 -11.299997 -4.324509 -2.881568 	
 -1.440009 -4.419067 7.285496 	 -10.559995 -4.419067 3.259023 	 -0.700000 -4.419067 13.480068 	 8.330000 -4.419067 -2.935549 	 -3.589994 -4.419067 7.285496 	 19.959997 -4.419067 3.259023 	 26.189987 -4.419067 13.480068 	 -11.299997 -4.419067 -2.935549 	
 -1.420009 -4.513626 7.259396 	 -10.579994 -4.513626 3.221861 	 -0.700000 -4.513626 13.470986 	 8.339999 -4.513626 -2.989729 	 -3.619994 -4.513626 7.259396 	 19.979996 -4.513626 3.221861 	 26.219988 -4.513626 13.470986 	 -11.299997 -4.513626 -2.989729 	
 -1.400009 -4.608181 7.233095 	 -10.599995 -4.608181 3.184499 	 -0.700000 -4.608181 13.461703 	 8.349999 -4.608181 -3.044109 	 -3.649994 -4.608181 7.233095 	 19.999996 -4.608181 3.184499 	 26.249987 -4.608181 13.461703 	 -11.299997 -4.608181 -3.044109 	
 -1.380009 -4.702740 7.206595 	 -10.619994 -4.702740 3.146938 	 -0.700000 -4.702740 13.452222 	 8.360000 -4.702740 -3.098688 	 -3.679994 -4.702740 7.206595 	 20.019997 -4.702740 3.146938 	 26.279987 -4.702740 13.452222 	 -11.299997 -4.702740 -3.098688 	
 -1.360009 -4.797298 7.179895 	 -10.639995 -4.797298 3.109176 	 -0.700000 -4.797298 13.442540 	 8.370000 -4.797298 -3.153468 	 -3.709994 -4.797298 7.179895 	 20.039997 -4.797298 3.109176 	 26.309988 -4.797298 13.442540 	 -11.299997 -4.797298 -3.153468 	
 -1.340009 -4.891857 7.152995 	 -10.659994 -4.891857 3.071214 	 -0.700000 -4.891857 13.432658 	 8.379999 -4.891857 -3.208448 	 -3.739994 -4.891857 7.152995 	 20.059996 -4.891857 3.071214 	 26.339987 -4.891857 13.432658 	 -11.299997 -4.891857 -3.208448 	
 -1.320009 -4.986412 7.125895 	 -10.679995 -4.986412 3.033051 	 -0.700000 -4.986412 13.422575 	 8.389999 -4.986412 -3.263629 	 -3.769994 -4.986412 7.125895 	 20.079996 -4.986412 3.033051 	 26.369987 -4.986412 13.422575 	 -11.299997 -4.986412 -3.263629 	
 -1.300009 -5.080971 7.098595 	 -10.699994 -5.080971 2.994690 	 -0.700000 -5.080971 13.412293 	 8.400000 -5.080971 -3.319008 	 -3.799994 -5.080971 7.098595 	 20.099997 -5.080971 2.994690 	 26.399986 -5.080971 13.412293 	 -11.299997 -5.080971 -3.319008 	
 -1.280009 -5.175529 7.071095 	 -10.719995 -5.175529 2.956128 	 -0.700000 -5.175529 13.401812 	 8.410000 -5.175529 -3.374588 	 -3.829993 -5.175529 7.071095 	 20.119997 -5.175529 2.956128 	 26.429987 -5.175529 13.401812 	 -11.299997 -5.175529 -3.374588 	
 -1.260009 -5.270088 7.043394 	 -10.739994 -5.270088 2.917366 	 -0.700000 -5.270088 13.391129 	 8.419999 -5.270088 -3.430368 	 -3.859993 -5.270088 7.043394 	 20.139996 -5.270088 2.917366 	 26.459988 -5.270088 13.391129 	 -11.299997 -5.270088 -3.430368 	
 -1.240009 -5.364647 7.015494 	 -10.759995 -5.364647 2.878404 	 -0.700000 -5.364647 13.380247 	 8.429999 -5.364647 -3.486348 	 -3.889993 -5.364647 7.015494 	 20.159996 -5.364647 2.878404 	 26.489986 -5.364647 13.380247 	 -11.299997 -5.364647 -3.486348 	
 -1.220009 -5.459202 6.987393 	 -10.779994 -5.459202 2.839242 	 -0.700000 -5.459202 13.369164 	 8.440000 -5.459202 -3.542529 	 -3.919993 -5.459202 6.987393 	 20.179996 -5.459202 2.839242 	 26.519987 -5.459202 13.369164 	 -11.299997 -5.459202 -3.542529 	
 -1.200009 -5.553761 6.959093 	 -10.799994 -5.553761 2.799880 	 -0.700000 -5.553761 13.357882 	 8.450000 -5.553761 -3.598909 	 -3.949993 -5.553761 6.959093 	 20.199997 -5.553761 2.799880 	 26.549988 -5.553761 13.357882 	 -11.299997 -5.553761 -3.598909 	
 -1.180009 -5.648319 6.930593 	 -10.819994 -5.648319 2.760318 	 -0.700000 -5.648319 13.346400 	 8.459999 -5.648319 -3.655488 	 -3.979993 -5.648319 6.930593 	 20.219995 -5.648319 2.760318 	 26.579987 -5.648319 13.346400 	 -11.299997 -5.648319 -3.655488 	
 -1.160009 -5.742878 6.901893 	 -10.839994 -5.742878 2.720556 	 -0.700000 -5.742878 13.334718 	 8.469999 -5.742878 -3.712269 	 -4.009993 -5.742878 6.901893 	 20.239996 -5.742878 2.720556 	 26.609987 -5.742878 13.334718 	 -11.299997 -5.742878 -3.712269 	
 -1.140009 -5.837433 6.872993 	 -10.859994 -5.837433 2.680594 	 -0.700000 -5.837433 13.322836 	 8.480000 -5.837433 -3.769249 	 -4.039993 -5.837433 6.872993 	 20.259996 -5.837433 2.680594 	 26.639986 -5.837433 13.322836 	 -11.299997 -5.837433 -3.769249 	
 -1.120009 -5.931992 6.843893 	 -10.879994 -5.931992 2.640432 	 -0.700000 -5.931992 13.310754 	 8.490000 -5.931992 -3.826428 	 -4.069993 -5.931992 6.843893 	 20.279997 -5.931992 2.640432 	 26.669987 -5.931992 13.310754 	 -11.299997 -5.931992 -3.826428 	
 -1.100009 -6.026550 6.814592 	 -10.899994 -6.026550 2.600070 	 -0.700000 -6.026550 13.298471 	 8.499999 -6.026550 -3.883809 	 -4.099993 -6.026550 6.814592 	 20.299995 -6.026550 2.600070 	 26.699987 -6.026550 13.298471 	 -11.299997 -6.026550 -3.883809 	
 -1.080009 -6.121109 6.785092 	 -10.919994 -6.121109 2.559508 	 -0.700000 -6.121109 13.285990 	 8.509999 -6.121109 -3.941388 	 -4.129993 -6.121109 6.785092 	 20.319996 -6.121109 2.559508 	 26.729986 -6.121109 13.285990 	 -11.299997 -6.121109 -3.941388 	
