# Game Session ID 
141 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:55:22 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 6.299998 2.483658 8.650614 	 5.700005 2.483658 5.431648 	 17.199993 2.483658 13.602868 	 10.799995 2.483658 0.479394 	 -18.399998 2.483658 8.650614 	 -4.500000 2.483658 5.431648 	                    	                    	
 6.309998 2.389099 8.639113 	 5.690005 2.389099 5.409086 	 17.219994 2.389099 13.608386 	 10.779996 2.389099 0.439814 	 -18.419998 2.389099 8.639113 	 -4.490000 2.389099 5.409086 	                    	                    	
 6.319998 2.294542 8.627413 	 5.680005 2.294542 5.386323 	 17.239992 2.294542 13.613704 	 10.759995 2.294542 0.400033 	 -18.439997 2.294542 8.627413 	 -4.480000 2.294542 5.386323 	                    	                    	
 6.329998 2.199984 8.615513 	 5.670005 2.199984 5.363362 	 17.259993 2.199984 13.618821 	 10.739996 2.199984 0.360054 	 -18.459997 2.199984 8.615513 	 -4.470000 2.199984 5.363362 	                    	                    	
 6.339998 2.105427 8.603413 	 5.660005 2.105427 5.340199 	 17.279993 2.105427 13.623739 	 10.719995 2.105427 0.319873 	 -18.479998 2.105427 8.603413 	 -4.460000 2.105427 5.340199 	                    	                    	
 6.349998 2.010868 8.591112 	 5.650005 2.010868 5.316837 	 17.299994 2.010868 13.628457 	 10.699996 2.010868 0.279493 	 -18.499998 2.010868 8.591112 	 -4.450000 2.010868 5.316837 	                    	                    	
 6.359998 1.916309 8.578612 	 5.640005 1.916309 5.293276 	 17.319992 1.916309 13.632975 	 10.679996 1.916309 0.238914 	 -18.519997 1.916309 8.578612 	 -4.440000 1.916309 5.293276 	                    	                    	
 6.369998 1.821753 8.565911 	 5.630005 1.821753 5.269513 	 17.339993 1.821753 13.637292 	 10.659996 1.821753 0.198133 	 -18.539997 1.821753 8.565911 	 -4.430000 1.821753 5.269513 	                    	                    	
 6.379998 1.727194 8.553012 	 5.620005 1.727194 5.245552 	 17.359993 1.727194 13.641411 	 10.639996 1.727194 0.157154 	 -18.559998 1.727194 8.553012 	 -4.420000 1.727194 5.245552 	                    	                    	
 6.389998 1.632637 8.539911 	 5.610005 1.632637 5.221390 	 17.379993 1.632637 13.645329 	 10.619996 1.632637 0.115973 	 -18.579998 1.632637 8.539911 	 -4.410000 1.632637 5.221390 	                    	                    	
 6.399998 1.538078 8.526611 	 5.600005 1.538078 5.197028 	 17.399992 1.538078 13.649046 	 10.599996 1.538078 0.074593 	 -18.599997 1.538078 8.526611 	 -4.400000 1.538078 5.197028 	                    	                    	
 6.409998 1.443521 8.513111 	 5.590005 1.443521 5.172466 	 17.419992 1.443521 13.652564 	 10.579996 1.443521 0.033013 	 -18.619997 1.443521 8.513111 	 -4.390000 1.443521 5.172466 	                    	                    	
 6.419998 1.348963 8.499411 	 5.580005 1.348963 5.147704 	 17.439993 1.348963 13.655882 	 10.559996 1.348963 -0.008767 	 -18.639997 1.348963 8.499411 	 -4.380000 1.348963 5.147704 	                    	                    	
 6.429998 1.254406 8.485510 	 5.570005 1.254406 5.122741 	 17.459993 1.254406 13.658998 	 10.539996 1.254406 -0.050747 	 -18.659998 1.254406 8.485510 	 -4.370000 1.254406 5.122741 	                    	                    	
 6.439998 1.159847 8.471410 	 5.560005 1.159847 5.097579 	 17.479992 1.159847 13.661917 	 10.519996 1.159847 -0.092927 	 -18.679996 1.159847 8.471410 	 -4.360000 1.159847 5.097579 	                    	                    	
 6.449998 1.065290 8.457109 	 5.550005 1.065290 5.072217 	 17.499992 1.065290 13.664635 	 10.499996 1.065290 -0.135307 	 -18.699997 1.065290 8.457109 	 -4.350000 1.065290 5.072217 	                    	                    	
 6.459998 0.970732 8.442610 	 5.540005 0.970732 5.046656 	 17.519993 0.970732 13.667153 	 10.479996 0.970732 -0.177887 	 -18.719997 0.970732 8.442610 	 -4.340000 0.970732 5.046656 	                    	                    	
 6.469998 0.876173 8.427910 	 5.530005 0.876173 5.020894 	 17.539993 0.876173 13.669471 	 10.459996 0.876173 -0.220667 	 -18.739998 0.876173 8.427910 	 -4.330000 0.876173 5.020894 	                    	                    	
 6.479998 0.781616 8.413010 	 5.520005 0.781616 4.994932 	 17.559992 0.781616 13.671589 	 10.439996 0.781616 -0.263647 	 -18.759996 0.781616 8.413010 	 -4.320000 0.781616 4.994932 	                    	                    	
 6.489998 0.687057 8.397909 	 5.510005 0.687057 4.968770 	 17.579992 0.687057 13.673507 	 10.419996 0.687057 -0.306827 	 -18.779997 0.687057 8.397909 	 -4.310000 0.687057 4.968770 	                    	                    	
 6.499998 0.592501 8.382608 	 5.500005 0.592501 4.942408 	 17.599993 0.592501 13.675223 	 10.399996 0.592501 -0.350208 	 -18.799997 0.592501 8.382608 	 -4.300000 0.592501 4.942408 	                    	                    	
 6.509998 0.497942 8.367108 	 5.490005 0.497942 4.915846 	 17.619993 0.497942 13.676742 	 10.379996 0.497942 -0.393787 	 -18.819998 0.497942 8.367108 	 -4.290000 0.497942 4.915846 	                    	                    	
 6.519998 0.403385 8.351408 	 5.480005 0.403385 4.889083 	 17.639992 0.403385 13.678060 	 10.359996 0.403385 -0.437568 	 -18.839996 0.403385 8.351408 	 -4.280000 0.403385 4.889083 	                    	                    	
 6.529998 0.308826 8.335508 	 5.470005 0.308826 4.862122 	 17.659992 0.308826 13.679178 	 10.339996 0.308826 -0.481547 	 -18.859997 0.308826 8.335508 	 -4.270000 0.308826 4.862122 	                    	                    	
 6.539998 0.214270 8.319407 	 5.460005 0.214270 4.834960 	 17.679993 0.214270 13.680095 	 10.319996 0.214270 -0.525728 	 -18.879997 0.214270 8.319407 	 -4.260000 0.214270 4.834960 	                    	                    	
 6.549998 0.119711 8.303107 	 5.450005 0.119711 4.807598 	 17.699993 0.119711 13.680813 	 10.299996 0.119711 -0.570108 	 -18.899998 0.119711 8.303107 	 -4.250000 0.119711 4.807598 	                    	                    	
 6.559998 0.025152 8.286608 	 5.440005 0.025152 4.780036 	 17.719992 0.025152 13.681332 	 10.279996 0.025152 -0.614687 	 -18.919996 0.025152 8.286608 	 -4.240000 0.025152 4.780036 	                    	                    	
 6.569998 -0.069405 8.269907 	 5.430005 -0.069405 4.752274 	 17.739992 -0.069405 13.681648 	 10.259996 -0.069405 -0.659468 	 -18.939997 -0.069405 8.269907 	 -4.230000 -0.069405 4.752274 	                    	                    	
 6.579998 -0.163963 8.253007 	 5.420005 -0.163963 4.724312 	 17.759993 -0.163963 13.681767 	 10.239996 -0.163963 -0.704447 	 -18.959997 -0.163963 8.253007 	 -4.220000 -0.163963 4.724312 	                    	                    	
 6.589998 -0.258520 8.235907 	 5.410005 -0.258520 4.696150 	 17.779993 -0.258520 13.681684 	 10.219996 -0.258520 -0.749628 	 -18.979998 -0.258520 8.235907 	 -4.210001 -0.258520 4.696150 	                    	                    	
 6.599998 -0.353079 8.218606 	 5.400005 -0.353079 4.667788 	 17.799992 -0.353079 13.681401 	 10.199996 -0.353079 -0.795008 	 -18.999996 -0.353079 8.218606 	 -4.200000 -0.353079 4.667788 	                    	                    	
 6.609998 -0.447636 8.201106 	 5.390005 -0.447636 4.639226 	 17.819992 -0.447636 13.680920 	 10.179996 -0.447636 -0.840588 	 -19.019997 -0.447636 8.201106 	 -4.190001 -0.447636 4.639226 	                    	                    	
 6.619998 -0.542194 8.183406 	 5.380005 -0.542194 4.610464 	 17.839993 -0.542194 13.680238 	 10.159996 -0.542194 -0.886368 	 -19.039997 -0.542194 8.183406 	 -4.180000 -0.542194 4.610464 	                    	                    	
 6.629998 -0.636751 8.165505 	 5.370005 -0.636751 4.581502 	 17.859993 -0.636751 13.679356 	 10.139997 -0.636751 -0.932348 	 -19.059998 -0.636751 8.165505 	 -4.170001 -0.636751 4.581502 	                    	                    	
 6.639998 -0.731310 8.147406 	 5.360005 -0.731310 4.552340 	 17.879992 -0.731310 13.678273 	 10.119996 -0.731310 -0.978527 	 -19.079996 -0.731310 8.147406 	 -4.160000 -0.731310 4.552340 	                    	                    	
 6.649998 -0.825869 8.129105 	 5.350005 -0.825869 4.522978 	 17.899992 -0.825869 13.676991 	 10.099997 -0.825869 -1.024907 	 -19.099997 -0.825869 8.129105 	 -4.150001 -0.825869 4.522978 	                    	                    	
 6.659998 -0.920425 8.110604 	 5.340005 -0.920425 4.493416 	 17.919992 -0.920425 13.675509 	 10.079996 -0.920425 -1.071488 	 -19.119997 -0.920425 8.110604 	 -4.140000 -0.920425 4.493416 	                    	                    	
 6.669998 -1.014984 8.091904 	 5.330005 -1.014984 4.463654 	 17.939993 -1.014984 13.673826 	 10.059997 -1.014984 -1.118268 	 -19.139997 -1.014984 8.091904 	 -4.130001 -1.014984 4.463654 	                    	                    	
 6.679998 -1.109541 8.073004 	 5.320005 -1.109541 4.433692 	 17.959991 -1.109541 13.671945 	 10.039996 -1.109541 -1.165248 	 -19.159996 -1.109541 8.073004 	 -4.120000 -1.109541 4.433692 	                    	                    	
 6.689998 -1.204100 8.053904 	 5.310005 -1.204100 4.403531 	 17.979992 -1.204100 13.669863 	 10.019997 -1.204100 -1.212428 	 -19.179996 -1.204100 8.053904 	 -4.110001 -1.204100 4.403531 	                    	                    	
 6.699998 -1.298656 8.034603 	 5.300005 -1.298656 4.373168 	 17.999992 -1.298656 13.667581 	 9.999996 -1.298656 -1.259808 	 -19.199997 -1.298656 8.034603 	 -4.100000 -1.298656 4.373168 	                    	                    	
 6.709998 -1.393215 8.015103 	 5.290005 -1.393215 4.342607 	 18.019993 -1.393215 13.665098 	 9.979997 -1.393215 -1.307387 	 -19.219997 -1.393215 8.015103 	 -4.090001 -1.393215 4.342607 	                    	                    	
 6.719998 -1.487772 7.995403 	 5.280005 -1.487772 4.311844 	 18.039991 -1.487772 13.662416 	 9.959996 -1.487772 -1.355168 	 -19.239996 -1.487772 7.995403 	 -4.080000 -1.487772 4.311844 	                    	                    	
 6.729998 -1.582331 7.975503 	 5.270005 -1.582331 4.280883 	 18.059992 -1.582331 13.659534 	 9.939997 -1.582331 -1.403147 	 -19.259996 -1.582331 7.975503 	 -4.070001 -1.582331 4.280883 	                    	                    	
 6.739998 -1.676889 7.955403 	 5.260005 -1.676889 4.249721 	 18.079992 -1.676889 13.656451 	 9.919996 -1.676889 -1.451328 	 -19.279997 -1.676889 7.955403 	 -4.060000 -1.676889 4.249721 	                    	                    	
 6.749998 -1.771446 7.935103 	 5.250005 -1.771446 4.218359 	 18.099993 -1.771446 13.653170 	 9.899997 -1.771446 -1.499707 	 -19.299997 -1.771446 7.935103 	 -4.050001 -1.771446 4.218359 	                    	                    	
 6.759998 -1.866005 7.914603 	 5.240005 -1.866005 4.186797 	 18.119991 -1.866005 13.649688 	 9.879996 -1.866005 -1.548288 	 -19.319996 -1.866005 7.914603 	 -4.040000 -1.866005 4.186797 	                    	                    	
 6.769998 -1.960562 7.893902 	 5.230005 -1.960562 4.155035 	 18.139992 -1.960562 13.646006 	 9.859997 -1.960562 -1.597068 	 -19.339996 -1.960562 7.893902 	 -4.030001 -1.960562 4.155035 	                    	                    	
 6.779998 -2.055119 7.873002 	 5.220005 -2.055119 4.123072 	 18.159992 -2.055119 13.642122 	 9.839996 -2.055119 -1.646048 	 -19.359997 -2.055119 7.873002 	 -4.020000 -2.055119 4.123072 	                    	                    	
 6.789998 -2.149677 7.851902 	 5.210005 -2.149677 4.090910 	 18.179993 -2.149677 13.638041 	 9.819997 -2.149677 -1.695228 	 -19.379997 -2.149677 7.851902 	 -4.010001 -2.149677 4.090910 	                    	                    	
 6.799998 -2.244236 7.830601 	 5.200005 -2.244236 4.058548 	 18.199991 -2.244236 13.633759 	 9.799996 -2.244236 -1.744608 	 -19.399996 -2.244236 7.830601 	 -4.000000 -2.244236 4.058548 	                    	                    	
 6.809998 -2.338795 7.809102 	 5.190005 -2.338795 4.025987 	 18.219992 -2.338795 13.629276 	 9.779997 -2.338795 -1.794188 	 -19.419996 -2.338795 7.809102 	 -3.990000 -2.338795 4.025987 	                    	                    	
 6.819998 -2.433350 7.787401 	 5.180005 -2.433350 3.993224 	 18.239992 -2.433350 13.624594 	 9.759996 -2.433350 -1.843968 	 -19.439997 -2.433350 7.787401 	 -3.980000 -2.433350 3.993224 	                    	                    	
 6.829998 -2.527908 7.765501 	 5.170005 -2.527908 3.960262 	 18.259993 -2.527908 13.619712 	 9.739997 -2.527908 -1.893948 	 -19.459997 -2.527908 7.765501 	 -3.970001 -2.527908 3.960262 	                    	                    	
 6.839998 -2.622467 7.743401 	 5.160005 -2.622467 3.927101 	 18.279991 -2.622467 13.614631 	 9.719996 -2.622467 -1.944128 	 -19.479996 -2.622467 7.743401 	 -3.960001 -2.622467 3.927101 	                    	                    	
 6.849998 -2.717026 7.721100 	 5.150005 -2.717026 3.893739 	 18.299992 -2.717026 13.609347 	 9.699997 -2.717026 -1.994508 	 -19.499996 -2.717026 7.721100 	 -3.950001 -2.717026 3.893739 	                    	                    	
 6.859998 -2.811584 7.698600 	 5.140005 -2.811584 3.860177 	 18.319992 -2.811584 13.603866 	 9.679996 -2.811584 -2.045088 	 -19.519997 -2.811584 7.698600 	 -3.940001 -2.811584 3.860177 	                    	                    	
 6.869998 -2.906139 7.675900 	 5.130005 -2.906139 3.826415 	 18.339993 -2.906139 13.598184 	 9.659997 -2.906139 -2.095868 	 -19.539997 -2.906139 7.675900 	 -3.930001 -2.906139 3.826415 	                    	                    	
 6.879998 -3.000698 7.652999 	 5.120005 -3.000698 3.792453 	 18.359991 -3.000698 13.592300 	 9.639997 -3.000698 -2.146848 	 -19.559996 -3.000698 7.652999 	 -3.920001 -3.000698 3.792453 	                    	                    	
 6.889997 -3.095257 7.629899 	 5.110005 -3.095257 3.758291 	 18.379992 -3.095257 13.586219 	 9.619997 -3.095257 -2.198028 	 -19.579996 -3.095257 7.629899 	 -3.910001 -3.095257 3.758291 	                    	                    	
 6.899998 -3.189816 7.606599 	 5.100005 -3.189816 3.723929 	 18.399992 -3.189816 13.579937 	 9.599997 -3.189816 -2.249408 	 -19.599997 -3.189816 7.606599 	 -3.900001 -3.189816 3.723929 	                    	                    	
 6.909997 -3.284370 7.583098 	 5.090005 -3.284370 3.689367 	 18.419992 -3.284370 13.573455 	 9.579997 -3.284370 -2.300988 	 -19.619997 -3.284370 7.583098 	 -3.890001 -3.284370 3.689367 	                    	                    	
 6.919998 -3.378929 7.559399 	 5.080005 -3.378929 3.654605 	 18.439991 -3.378929 13.566772 	 9.559997 -3.378929 -2.352768 	 -19.639996 -3.378929 7.559399 	 -3.880001 -3.378929 3.654605 	                    	                    	
 6.929997 -3.473488 7.535499 	 5.070005 -3.473488 3.619643 	 18.459991 -3.473488 13.559891 	 9.539997 -3.473488 -2.404748 	 -19.659996 -3.473488 7.535499 	 -3.870001 -3.473488 3.619643 	                    	                    	
 6.939998 -3.568047 7.511398 	 5.060005 -3.568047 3.584481 	 18.479992 -3.568047 13.552809 	 9.519997 -3.568047 -2.456928 	 -19.679996 -3.568047 7.511398 	 -3.860001 -3.568047 3.584481 	                    	                    	
 6.949997 -3.662605 7.487098 	 5.050005 -3.662605 3.549119 	 18.499992 -3.662605 13.545526 	 9.499997 -3.662605 -2.509308 	 -19.699997 -3.662605 7.487098 	 -3.850001 -3.662605 3.549119 	                    	                    	
 6.959998 -3.757160 7.462598 	 5.040005 -3.757160 3.513557 	 18.519991 -3.757160 13.538044 	 9.479997 -3.757160 -2.561888 	 -19.719995 -3.757160 7.462598 	 -3.840001 -3.757160 3.513557 	                    	                    	
 6.969997 -3.851719 7.437898 	 5.030005 -3.851719 3.477796 	 18.539991 -3.851719 13.530362 	 9.459997 -3.851719 -2.614668 	 -19.739996 -3.851719 7.437898 	 -3.830001 -3.851719 3.477796 	                    	                    	
 6.979998 -3.946278 7.412997 	 5.020005 -3.946278 3.441833 	 18.559992 -3.946278 13.522480 	 9.439997 -3.946278 -2.667648 	 -19.759996 -3.946278 7.412997 	 -3.820001 -3.946278 3.441833 	                    	                    	
 6.989997 -4.040836 7.387897 	 5.010005 -4.040836 3.405671 	 18.579992 -4.040836 13.514397 	 9.419997 -4.040836 -2.720829 	 -19.779997 -4.040836 7.387897 	 -3.810001 -4.040836 3.405671 	                    	                    	
 6.999998 -4.135391 7.362597 	 5.000005 -4.135391 3.369309 	 18.599991 -4.135391 13.506115 	 9.399997 -4.135391 -2.774209 	 -19.799995 -4.135391 7.362597 	 -3.800001 -4.135391 3.369309 	                    	                    	
 7.009997 -4.229950 7.337096 	 4.990005 -4.229950 3.332747 	 18.619991 -4.229950 13.497633 	 9.379997 -4.229950 -2.827789 	 -19.819996 -4.229950 7.337096 	 -3.790001 -4.229950 3.332747 	                    	                    	
 7.019998 -4.324509 7.311397 	 4.980005 -4.324509 3.295986 	 18.639992 -4.324509 13.488951 	 9.359997 -4.324509 -2.881568 	 -19.839996 -4.324509 7.311397 	 -3.780001 -4.324509 3.295986 	                    	                    	
 7.029997 -4.419067 7.285496 	 4.970006 -4.419067 3.259023 	 18.659992 -4.419067 13.480068 	 9.339997 -4.419067 -2.935549 	 -19.859997 -4.419067 7.285496 	 -3.770001 -4.419067 3.259023 	                    	                    	
 7.039998 -4.513626 7.259396 	 4.960005 -4.513626 3.221861 	 18.679991 -4.513626 13.470986 	 9.319997 -4.513626 -2.989729 	 -19.879995 -4.513626 7.259396 	 -3.760001 -4.513626 3.221861 	                    	                    	
 7.049997 -4.608181 7.233095 	 4.950006 -4.608181 3.184499 	 18.699991 -4.608181 13.461703 	 9.299997 -4.608181 -3.044109 	 -19.899996 -4.608181 7.233095 	 -3.750001 -4.608181 3.184499 	                    	                    	
